ts_code,trade_date,open,high,low,close,change,pct_change,vol,amount,amplitude,exchange_rate
688777,20250117,47.51,48.4,47.51,47.7,-0.21,-0.44,86024,412140121.0,1.86,1.1
688777,20250120,48.0,49.01,47.64,48.92,1.22,2.56,134666,651959062.0,2.87,1.73
688777,20250121,49.16,51.16,48.92,50.88,1.96,4.01,220981,1114132137.0,4.58,2.82
688777,20250122,50.58,50.99,50.22,50.45,-0.43,-0.85,104766,529573392.0,1.51,1.34
688777,20250123,51.08,51.48,50.2,50.44,-0.01,-0.02,132162,672030524.0,2.54,1.69
688777,20250124,50.14,52.21,50.12,51.51,1.07,2.12,158898,817919611.0,4.14,2.03
688777,20250127,52.5,52.6,50.25,50.25,-1.26,-2.45,152381,778667101.0,4.56,1.95
688777,20250205,51.33,52.4,50.81,51.55,1.3,2.59,188124,971692412.0,3.16,2.4
688777,20250206,51.3,57.38,51.05,56.97,5.42,10.51,464758,2546363180.0,12.28,5.94
688777,20250207,56.6,56.86,55.23,56.08,-0.89,-1.56,322909,1813536033.0,2.86,4.13
688777,20250210,56.1,59.71,54.53,58.16,2.08,3.71,409478,2340021609.0,9.24,5.23
688777,20250211,57.33,59.8,56.76,58.01,-0.15,-0.26,285455,1664401892.0,5.23,3.65
688777,20250212,57.77,61.54,57.56,58.65,0.64,1.1,366873,2178671466.0,6.86,4.69
688777,20250213,58.3,59.67,56.7,57.38,-1.27,-2.17,303310,1753784391.0,5.06,3.88
688777,20250214,57.1,59.39,56.68,58.99,1.61,2.81,291690,1698801497.0,4.72,3.73
688777,20250217,59.49,59.55,57.58,59.15,0.16,0.27,258867,1517805397.0,3.34,3.31
688777,20250218,58.92,59.91,56.84,57.18,-1.97,-3.33,263688,1534059755.0,5.19,3.37
688777,20250219,57.0,60.86,56.76,60.35,3.17,5.54,335619,1991906123.0,7.17,4.29
688777,20250220,60.0,60.5,58.8,59.71,-0.64,-1.06,245385,1462513453.0,2.82,3.14
688777,20250221,60.03,63.2,59.97,62.0,2.29,3.84,386639,2383794512.0,5.41,4.94
688777,20250224,62.2,62.47,59.92,60.99,-1.01,-1.63,284336,1731738161.0,4.11,3.63
688777,20250225,59.81,61.51,59.36,60.1,-0.89,-1.46,247724,1492892981.0,3.53,3.17
688777,20250226,60.17,62.44,59.49,60.57,0.47,0.78,295973,1807198717.0,4.91,3.78
688777,20250227,60.25,60.55,57.58,58.77,-1.8,-2.97,322068,1888838881.0,4.9,4.12
688777,20250228,57.85,58.22,54.1,54.31,-4.46,-7.59,348636,1945600845.0,7.01,4.45
688777,20250303,55.12,55.97,54.1,54.5,0.19,0.35,189528,1043859339.0,3.44,2.42
688777,20250304,53.98,55.5,53.8,54.88,0.38,0.7,135495,745550557.0,3.12,1.73
688777,20250305,54.9,55.77,54.62,55.21,0.33,0.6,136648,753899587.0,2.1,1.75
688777,20250306,56.0,58.5,55.87,57.78,2.57,4.65,263779,1510756229.0,4.76,3.37
688777,20250307,57.95,60.48,57.81,58.33,0.55,0.95,289064,1714775743.0,4.62,3.69
688777,20250310,59.2,59.49,57.36,58.1,-0.23,-0.39,158093,917503823.0,3.65,2.02
688777,20250311,57.18,59.07,57.07,57.77,-0.33,-0.57,143158,827678201.0,3.44,1.83
688777,20250312,58.44,58.77,57.4,57.4,-0.37,-0.64,128553,745771735.0,2.37,1.64
688777,20250313,57.1,57.55,55.15,55.74,-1.66,-2.89,157491,880282676.0,4.18,2.01
688777,20250314,55.44,57.3,55.21,56.98,1.24,2.22,129571,732186009.0,3.75,1.66
688777,20250317,57.02,57.23,56.1,56.52,-0.46,-0.81,105155,595561962.0,1.98,1.34
688777,20250318,56.9,57.47,56.25,56.52,0.0,0.0,101483,575487688.0,2.16,1.3
